country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,share,share_year,description,comment,created,modified,external_id,partyfacts_id,linked
SVN,manifesto,97223,ZL,Združena Lista,"Unity, Asssociated List",1992,1992,13.6,1992,,alliance of centre-left groups headed by: Zveza Komunista Slovenije (League of Communists of Slovenia),2013-01-01T18:17:34.829Z,2021-03-12T10:13:44.103849Z,1767,2276,2014-05-16T21:16:01.948277Z
SVN,manifesto,97321,ZLSD,Združena Lista Socialninh Demokratov,Associated List of Social Democrats,1996,2000,12.1,2000,,,2013-01-01T18:17:33.879Z,2021-03-12T10:13:44.108776Z,1762,1403,2013-01-01T18:37:11.286Z
SVN,manifesto,97110,ZS,Zeleni Slovenije,Greens of Slovenia,1990,1992,8.8,1990,,,2013-01-01T18:16:47.822Z,2021-03-12T10:13:44.114533Z,1550,1494,2013-01-01T18:37:11.663Z
SVN,manifesto,97220,ZKS,Zveza Komunistov Slovenije,League of Communists of Slovenia,1990,1990,17.3,1990,,,2013-01-01T18:16:50.928Z,2021-03-12T10:13:44.118853Z,1564,2273,2014-05-16T21:13:45.176891Z
ZAF,manifesto,181310,ANC,African National Congress,African National Congress,1994,2014,69.7,2004,,,2015-11-17T11:43:46.226107Z,2021-03-12T10:13:44.128542Z,15511,1219,2015-11-17T12:22:46.079820Z
ZAF,manifesto,181420,COPE,Congress of the People,Congress of the People,2009,2014,7.4,2009,,,2015-11-17T11:43:46.344497Z,2021-03-12T10:13:44.134290Z,15512,4546,2015-11-17T13:37:27.260074Z
ZAF,manifesto,181411,DA,Democratic Alliance,Democratic Alliance,2004,2014,22.2,2014,,,2015-11-17T11:43:52.120681Z,2021-03-12T10:13:44.141629Z,15536,1038,2015-11-17T12:22:39.934340Z
ZAF,manifesto,181410,DP,Democratic Party,Democratic Party,1994,1999,9.6,1999,,,2015-11-17T11:43:50.214753Z,2021-03-12T10:13:44.143997Z,15530,4547,2015-11-17T13:38:43.849367Z
ZAF,manifesto,181210,EEF,Economic Freedom Fighters,Economic Freedom Fighters,2014,2014,6.4,2014,,,2015-11-17T11:43:35.103243Z,2021-03-12T10:13:44.147582Z,15480,4548,2015-11-17T13:42:30.958788Z
ZAF,manifesto,181910,IFP,Inkatha Freedom Party,Inkatha Freedom Party,1999,2014,8.6,1999,,,2015-11-17T11:43:40.662317Z,2021-03-12T10:13:44.152482Z,15500,1630,2015-11-17T12:22:36.859315Z
ESP,manifesto,33098,,A la valencia,Valencian style,2015,2016,2.7,2016,,,2017-03-13T21:05:02.174501Z,2021-03-12T10:13:44.163335Z,18697,8271,2020-04-18T01:43:07.035372Z
ESP,manifesto,33092,,Amaiur,Amaiur,2011,2011,1.4,2011,,,2014-02-08T21:29:15.159481Z,2021-03-12T10:13:44.167152Z,3679,1671,2014-03-07T14:16:23.311578Z
ESP,manifesto,33908,BNG,Bloque Nacionalista Galego,Galician Nationalist Bloc,1996,2011,1.3,2000,,,2013-01-01T18:17:34.639Z,2021-03-12T10:13:44.169577Z,1766,1011,2013-01-01T18:34:13.977Z
ESP,manifesto,33512,CDS,Centro Democrático y Social,Centre Democrats,1982,1993,9.2,1986,,,2013-01-01T18:16:16.662Z,2021-03-12T10:13:44.173986Z,1407,1248,2013-01-01T18:34:14.359Z
ESP,manifesto,33909,CHA,Chunta Aragonesista,Aragonist Council,2004,2008,0.4,2004,,,2014-02-08T21:29:16.205603Z,2021-03-12T10:13:44.178541Z,3698,1564,2014-03-07T14:16:31.401131Z
ESP,manifesto,33420,C's,Ciudadanos,Citizens,2015,2016,13.9,2015,,,2017-03-13T21:05:06.384110Z,2021-03-12T10:13:44.181565Z,18719,3217,2017-06-18T06:31:47.249710Z
ESP,manifesto,33907,CC,Coalición Canaria,Canarian Coalition,1993,2016,1.1,2000,,,2013-01-01T18:16:39.400Z,2021-03-12T10:13:44.186368Z,1510,81,2013-01-01T18:34:14.870Z
ESP,manifesto,33093,,Compromís-Q,Commitment-Q,2011,2011,0.5,2011,,,2014-02-08T21:29:19.042096Z,2021-03-12T10:13:44.192079Z,3747,2538,2016-07-16T19:13:25.976227Z
ESP,manifesto,33911,CDC,Convergència Democràtica de Catalunya,Democratic Convergence of Catalonia,2016,2016,2,2016,,,2018-08-02T13:23:06.791134Z,2021-03-12T10:13:44.200051Z,25071,4795,2018-08-02T13:23:06.821321Z
ESP,manifesto,33611,CiU,Convergència i Unió,Convergence and Union,1979,2011,5.1,1989,,,2013-01-01T18:18:32.721Z,2021-03-12T10:13:44.209039Z,2045,139,2013-01-01T18:34:15.251Z
ESP,manifesto,33099,DL,Democràcia i Libertat,Democracy and Freedom,2015,2015,2.2,2015,,,2017-03-13T21:05:09.259659Z,2021-03-12T10:13:44.215735Z,18730,4019,2018-07-30T11:06:33.807684Z
ESP,manifesto,33096,,En Comú Podem,In Common We Can,2015,2016,3.7,2015,,,2017-03-13T21:05:03.978258Z,2021-03-12T10:13:44.223555Z,18703,8031,2020-10-16T11:52:52.803899Z
ESP,manifesto,33097,,En marea,In Tide,2015,2016,1.6,2015,,,2017-03-13T21:04:59.318418Z,2021-03-12T10:13:44.236396Z,18675,5873,2018-04-27T17:14:55.020804Z
ESP,manifesto,33905,ERC,Esquerra Republicana de Catalunya,Catalan Republican Left,1977,2016,2.6,2016,,,2013-01-01T18:17:35.693Z,2021-03-12T10:13:44.246481Z,1771,848,2013-01-01T18:34:15.658Z
ESP,manifesto,33901,EE,Euskadiko Ezkerra,Basque Left,1977,1989,0.5,1986,,,2013-01-01T18:18:30.757Z,2021-03-12T10:13:44.261482Z,2036,1326,2013-01-01T18:34:16.425Z
ESP,manifesto,33095,EH Bildu,Euskal Herria Bildu,Basque Country Unite,2015,2016,0.9,2015,,,2017-03-13T21:05:11.020788Z,2021-03-12T10:13:44.298383Z,18741,5668,2018-07-30T11:05:38.716980Z
ESP,manifesto,33903,EA,Eusko Alkartasuna,Basque Solidarity,1989,2008,0.7,1989,,,2013-01-01T18:16:32.157Z,2021-03-12T10:13:44.336709Z,1476,1324,2013-01-01T18:34:16.034Z
ESP,manifesto,33612,FAC,Foro Asturias,Forum Asturias,2011,2011,0.4,2011,,,2014-02-08T21:29:17.762552Z,2021-03-12T10:13:44.364567Z,3725,2538,2016-07-16T19:05:05.490163Z
ESP,manifesto,33091,,Geroa Bai,Future Yes,2011,2011,0.2,2011,,,2014-02-08T21:29:15.108083Z,2021-03-12T10:13:44.402974Z,3676,8358,2020-04-18T01:42:42.188997Z
ESP,manifesto,33220,PCE,Izquierda Unida,United Left,1977,2011,10.8,1979,,,2013-01-01T18:17:20.755Z,2021-03-12T10:13:44.409057Z,1701,247,2013-01-01T18:34:17.252Z
ESP,manifesto,33906,PA,Partido Andalucista,Andalusian Party,1977,2004,1.8,1979,,,2013-01-01T18:17:12.919Z,2021-03-12T10:13:44.420411Z,1665,1497,2013-01-01T18:34:19.332Z
ESP,manifesto,33904,PAR,Partido Aragonés,Aragonese Party,1977,2000,0.6,1993,,,2013-01-01T18:16:13.800Z,2021-03-12T10:13:44.432867Z,1394,946,2013-01-01T18:34:16.872Z
ESP,manifesto,33438,PDP,Partido Demócrata Popular,Popular Democratic Party,1982,1986,6,1982,,,2013-01-01T18:18:16.863Z,2021-03-12T10:13:44.439087Z,1969,206,2013-01-01T18:34:17.645Z
ESP,manifesto,33439,PL,Partido Liberal,Liberal Party,1986,1986,2.7,1986,,,2013-01-01T18:17:00.867Z,2021-03-12T10:13:44.451907Z,1610,366,2013-01-01T18:34:18.003Z
ESP,manifesto,33902,PNV/EAJ,Partido Nacionalista Vasco/Euzko Alderdi Jeltzalea,Basque Nationalist Party,1977,2016,1.9,1982,,,2013-01-01T18:18:22.893Z,2021-03-12T10:13:44.459959Z,1998,1637,2013-01-01T18:34:18.372Z
ESP,manifesto,33610,AP,Partido Popular,People's Party,1977,2016,45.2,2011,,,2013-01-01T18:18:09.651Z,2021-03-12T10:13:44.469561Z,1934,441,2013-01-01T18:34:13.595Z
ESP,manifesto,33320,PSOE,Partido Socialista Obrero Español,Spanish Socialist Workers’ Party,1977,2016,48.4,1982,,,2013-01-01T18:18:28.102Z,2021-03-12T10:13:44.486352Z,2023,1338,2013-01-01T18:34:18.840Z
ESP,manifesto,33210,,Podemos,We can,2015,2016,12.6,2015,,,2017-03-13T21:04:58.049316Z,2021-03-12T10:13:44.493830Z,18669,3203,2017-06-18T06:31:47.291996Z
ESP,manifesto,33020,UP,Unidad Popular,Popular Unity,2015,2015,3.7,2015,,,2017-03-13T21:05:02.637263Z,2021-03-12T10:13:44.512430Z,18700,4019,2018-07-30T11:05:27.435825Z
ESP,manifesto,33025,,Unidos Podemos,United We Can,2016,2016,13.4,2016,,,2018-08-02T13:22:55.971025Z,2021-03-12T10:13:44.519223Z,25026,7656,2019-11-07T18:27:26.514636Z
ESP,manifesto,33430,UCD,Unión de Centro Democrático,Union of the Democratic Centre/Centrist Bloc,1977,1982,35,1979,,,2013-01-01T18:16:39.804Z,2021-03-12T10:13:44.524201Z,1512,1271,2013-01-01T18:34:19.747Z
ESP,manifesto,33910,UPN,Unión del Pueblo Navarro,Navarrese People's Union,2004,2008,0.6,2004,,,2014-02-08T21:29:09.112098Z,2021-03-12T10:13:44.530142Z,3584,722,2014-03-07T14:16:51.102452Z
ESP,manifesto,33440,UPyD,"Unión, Progreso y Democracia","Union, Progress and Democracy",2011,2011,4.8,2011,,,2014-02-08T21:29:08.815041Z,2021-03-12T10:13:44.535011Z,3573,55,2014-03-07T14:19:29.488648Z
LKA,manifesto,73330,UNP,Ekshat Jathika Pakshaya,United National Party,1947,1977,,1947,,,2014-02-08T21:29:18.615270Z,2021-03-12T10:13:44.538393Z,3740,1966,2014-02-08T22:18:51.664791Z
LKA,manifesto,73310,SLFP,Sri Lanka Nidahas Pakshaya,Sri Lanka Freedom Party,1952,1977,,1952,,,2014-02-08T21:29:14.377287Z,2021-03-12T10:13:44.544469Z,3670,1967,2014-02-08T22:20:12.153366Z
SWE,manifesto,11810,CP,Centerpartiet,Centre Party,1944,2014,25.1,1973,,,2013-01-01T18:18:36.466Z,2021-03-12T10:13:44.561883Z,2063,199,2013-01-01T18:37:12.032Z
SWE,manifesto,11520,KDS,Kristdemokratiska Samhällspartiet,Christian Democratic Community Party,1985,2014,11.8,1998,,,2013-01-01T18:18:10.455Z,2021-03-12T10:13:44.572573Z,1938,651,2013-01-01T18:37:13.308Z
SWE,manifesto,11420,FP,Liberalerna,Liberals,1944,2014,24.4,1952,,,2013-01-01T18:16:39.210Z,2021-03-12T10:13:44.586511Z,1509,1274,2013-01-01T18:37:12.445Z
SWE,manifesto,11110,MP,Miljöpartiet de Gröna,Green Ecology Party,1988,2014,7.3,2010,,,2013-01-01T18:17:14.471Z,2021-03-12T10:13:44.593662Z,1672,456,2013-01-01T18:37:13.667Z
SWE,manifesto,11620,MSP,Moderata Samlingspartiet,Moderate Coalition Party,1944,2014,30.1,2010,,,2013-01-01T18:17:14.687Z,2021-03-12T10:13:44.599650Z,1673,690,2013-01-01T18:37:12.883Z
SWE,manifesto,11951,NyD,Ny Demokrati,New Democracy,1991,1991,6.7,1991,,,2013-01-01T18:17:49.579Z,2021-03-12T10:13:44.605993Z,1837,343,2013-01-01T18:37:14.033Z
SWE,manifesto,11320,SAP,Socialdemokratiska Arbetareparti,Social Democratic Labour Party,1944,2014,50.1,1968,,,2013-01-01T18:17:19.248Z,2021-03-12T10:13:44.612004Z,1694,487,2013-01-01T18:37:14.469Z
SWE,manifesto,11710,SD,Sverigedemokraterna,Sweden Democrats,2010,2014,12.9,2014,,,2014-02-08T21:29:21.364968Z,2021-03-12T10:13:44.619301Z,3776,409,2014-02-08T22:24:55.880034Z
SWE,manifesto,11220,SKP,Vänsterpartiet,Left Party,1944,2014,12,1998,,,2013-01-01T18:16:34.757Z,2021-03-12T10:13:44.625720Z,1488,830,2013-01-01T18:37:14.876Z
CHE,manifesto,43811,BDP/PBD,Bürgerlich-Demokratische Partei Schweiz/Parti Bourgeois Démocratique Suisse,Conservative Democratic Party of Switzerland,2011,2015,5.4,2011,,,2015-11-17T11:43:53.071487Z,2021-03-12T10:13:44.632820Z,15540,1415,2015-11-17T11:52:02.281235Z
CHE,manifesto,43540,CSP/PCS,Christlich-soziale Partei/Parti Chrétien-Social,Christian Social Party,2007,2011,0.4,2007,,,2014-02-08T21:29:10.237363Z,2021-03-12T10:13:44.639377Z,3605,1122,2014-02-09T15:39:48.814997Z
CHE,manifesto,43711,EDU/UDF,Eidgenössisch-Demokratische Union/Union Démocratique Fédérale,Federal Democratic Union,1991,2007,1.3,1995,,,2013-01-01T18:17:43.889Z,2021-03-12T10:13:44.646581Z,1810,631,2013-01-01T18:33:47.596Z
CHE,manifesto,43530,EVP/PEV,Evangelische Volkspartei der Schweiz/Parti Evangélique Suisse,Protestant People’s Party of Switzerland,1971,2015,2.4,2007,,,2013-01-01T18:16:53.914Z,2021-03-12T10:13:44.652045Z,1578,1123,2013-01-01T18:33:47.975Z
CHE,manifesto,43420,FDP/PRD,FDP.Die Liberalen/PLR.Les Libéraux-Radicaux,FDP.The Liberals,1947,2015,24.1,1979,,,2013-01-01T18:17:31.063Z,2021-03-12T10:13:44.662672Z,1749,360,2013-01-01T18:33:48.417Z
CHE,manifesto,43110,GPS/PES,Föderation der Grünen Parteien der Schweiz/Fédération des partis écologistes de Suisse,Federation of Green Parties,1979,2015,9.6,2007,,,2013-01-01T18:17:02.890Z,2021-03-12T10:13:44.669489Z,1619,1006,2013-01-01T18:33:48.792Z
CHE,manifesto,43951,FPS,Freiheitspartei der Schweiz,Freedom Party of Switzerland,1987,1995,5.1,1991,,,2013-01-01T18:17:41.606Z,2021-03-12T10:13:44.683528Z,1799,1311,2013-01-01T18:33:50.896Z
CHE,manifesto,43120,GLP,Grünliberale Partei der Schweiz,Green Liberal Party,2007,2015,5.4,2011,,,2014-02-08T21:29:16.738518Z,2021-03-12T10:13:44.694031Z,3705,1759,2014-02-09T22:06:42.375761Z
CHE,manifesto,43520,CVP/PDC,Konservativ-Christlich Soziale Partei/Parti conservateur chrétien-social,Conservative Christian Social Party,1947,2015,23.2,1963,,,2013-01-01T18:18:19.749Z,2021-03-12T10:13:44.700255Z,1983,1808,2013-01-01T18:33:51.699Z
CHE,manifesto,43321,LdU/AdI,Landesring der Unabhängigen/Alliance des Indépendants,Independents’ Alliance,1947,1999,9,1967,,,2013-01-01T18:18:37.054Z,2021-03-12T10:13:44.704782Z,2066,1194,2013-01-01T18:33:49.150Z
CHE,manifesto,43901,LdT,Lega dei Ticinesi,Ticino League,2007,2011,0.8,2011,,,2014-02-08T21:29:08.154582Z,2021-03-12T10:13:44.714908Z,3565,1661,2014-02-09T22:06:46.605017Z
CHE,manifesto,43531,LPS/PLS,Liberale Partei der Schweiz/Parti libéral suisse,Liberal Party of Switzerland,1991,2003,3,1991,,,2013-01-01T18:16:55.412Z,2021-03-12T10:13:44.722448Z,1585,444,2013-01-01T18:33:49.543Z
CHE,manifesto,43902,MCG,Mouvement Citoyens Genevios,Geneva Citizens' Movement,2011,2015,0.4,2011,,,2015-11-17T11:43:40.724521Z,2021-03-12T10:13:44.725095Z,15501,8176,2020-03-07T10:48:11.490303Z
CHE,manifesto,43220,PdAS/PdTS,Partei der Arbeit der Schweiz/Parti suisse du travail,Swiss Labour Party,1991,2015,1.2,1995,,,2013-01-01T18:18:04.998Z,2021-03-12T10:13:44.732479Z,1912,669,2013-01-01T18:33:50.370Z
CHE,manifesto,43710,NA/AN,Schweizer Demokraten/Démocrates suisses,Swiss Democrats,1971,2003,3.3,1991,,,2013-01-01T18:17:51.167Z,2021-03-12T10:13:44.737246Z,1845,1819,2013-01-01T18:33:49.944Z
CHE,manifesto,43810,BGB/PAB,Schweizerische Volkspartei/Union démocratique du centre,Swiss People’s Party,1947,2015,29.4,2015,,,2013-01-01T18:16:57.836Z,2021-03-12T10:13:44.745245Z,1596,308,2013-01-01T18:33:51.286Z
CHE,manifesto,43320,SPS/PSS,Sozialdemokratische Partei der Schweiz/Parti socialiste suisse,Social Democratic Party of Switzerland,1947,2015,26.8,1955,,,2013-01-01T18:17:22.465Z,2021-03-12T10:13:44.753587Z,1709,29,2013-01-01T18:33:52.147Z
TUR,manifesto,74622,AP,Adalet Partisi,Justice Party,1961,1977,52.9,1965,,,2013-01-01T18:18:02.916Z,2021-03-12T10:13:44.760389Z,1902,4373,2019-01-01T13:16:53.415817Z
TUR,manifesto,74628,AKP,Adalet ve Kalkınma Partisi,Justice and Development Party,2002,2015,49.8,2011,,,2014-02-08T21:29:08.958915Z,2021-03-12T10:13:44.766978Z,3579,306,2014-02-09T15:40:04.302274Z
TUR,manifesto,74623,ANAP,Anavatan Partisi,Motherland Party,1983,1999,45.1,1983,,,2013-01-01T18:18:04.184Z,2021-03-12T10:13:44.775208Z,1908,1190,2013-01-01T18:37:15.611Z
TUR,manifesto,74325,BDP,Barış ve Demokrasi Partisi,Peace and Democracy Party,2011,2011,6.6,2011,,,2015-11-17T11:43:35.063203Z,2021-03-12T10:13:44.781095Z,15479,2503,2015-11-17T12:22:19.139109Z
TUR,manifesto,74626,BBP,Büyük Birlik Partisi,Grand Unity Party,1999,1999,1.5,1999,,,2013-01-01T18:18:19.302Z,2021-03-12T10:13:44.785803Z,1981,1330,2013-01-01T18:37:15.969Z
TUR,manifesto,74710,CMP,Cumhuriyetçi Millet Partisi,Republican National Party,1954,1954,5.3,1954,,,2018-08-02T13:23:04.027258Z,2021-03-12T10:13:44.791152Z,25062,4377,2018-08-02T13:23:04.058379Z
TUR,manifesto,74321,CHP,Cumhuriyet Halk Partisi,Republican People’s Party,1950,2015,41.4,1977,,,2013-01-01T18:16:21.123Z,2021-03-12T10:13:44.797324Z,1427,1060,2013-01-01T18:37:16.404Z
TUR,manifesto,74326,DTP,Democratic Toplum Partisi,Democratic Society Party,2007,2007,4.6,2007,,,2015-11-17T11:43:47.826431Z,2021-03-12T10:13:44.804619Z,15518,1606,2015-11-17T12:22:24.144752Z
TUR,manifesto,74324,DSP,Demokratik Sol Parti,Democratic Left Party,1991,1999,22.3,1999,,,2013-01-01T18:18:04.395Z,2021-03-12T10:13:44.811842Z,1909,1740,2013-01-01T18:37:17.581Z
TUR,manifesto,74621,DP,Demokrat Parti,Democratic Party,1950,1957,57.6,1954,,,2013-01-01T18:17:11.800Z,2021-03-12T10:13:44.815405Z,1660,4758,2018-07-05T07:10:02.650025Z
TUR,manifesto,74627,DTP,Demokrat Türkiye Partisi,Democratic Turkey Party,1999,1999,0.6,1999,,,2013-01-01T18:16:20.440Z,2021-03-12T10:13:44.819460Z,1424,398,2013-01-01T18:37:17.188Z
TUR,manifesto,74624,DYP,Doğru Yol Partisi,True Path Party,1987,1999,27,1991,,,2013-01-01T18:16:08.959Z,2021-03-12T10:13:44.822258Z,1371,351,2013-01-01T18:37:17.971Z
TUR,manifesto,74716,FP,Fazilet Partisi,Virtue Party,1999,1999,15.5,1999,,,2013-01-01T18:18:15.556Z,2021-03-12T10:13:44.824649Z,1963,1463,2013-01-01T18:37:18.395Z
TUR,manifesto,74322,HP,Halkçi Parti,Populist Party,1983,1983,30.5,1983,,,2013-01-01T18:16:28.725Z,2021-03-12T10:13:44.827187Z,1460,1423,2013-01-01T18:37:18.810Z
TUR,manifesto,74210,HDP,Halkların Demokratik Partisi,Peoples' Democratic Party,2015,2015,12.8,2015,,,2017-03-13T21:05:08.397076Z,2021-03-12T10:13:44.830172Z,18727,6042,2018-07-12T14:49:02.896946Z
TUR,manifesto,74625,MP,Millet Partisi,Nation Party,1965,1969,6.3,1965,,,2013-01-01T18:17:16.786Z,2021-03-12T10:13:44.833620Z,1683,228,2013-01-01T18:37:19.169Z
TUR,manifesto,74714,MSP,Millî Selamet Partisi,National Salvation Party,1973,1977,11.8,1973,,,2013-01-01T18:17:27.541Z,2021-03-12T10:13:44.836478Z,1733,815,2013-01-01T18:37:19.574Z
TUR,manifesto,74711,MDP,Milliyetçi Demokrasi Partisi,Nationalist Democratic Party,1983,1983,23.3,1983,,,2013-01-01T18:16:26.913Z,2021-03-12T10:13:44.843305Z,1452,178,2013-01-01T18:37:19.984Z
TUR,manifesto,74712,CKMP,Milliyetçi Hareket Partisi,National Action Party,1961,2015,18.1,1999,,,2013-01-01T18:18:11.309Z,2021-03-12T10:13:44.865476Z,1942,1610,2013-01-01T18:37:20.420Z
TUR,manifesto,74715,RP,Refah Partisi,Welfare Party,1987,1995,21.4,1995,,,2013-01-01T18:16:22.188Z,2021-03-12T10:13:44.870208Z,1432,1067,2013-01-01T18:37:20.812Z
TUR,manifesto,74323,SHP,Sosyal Demokrat Halçi Parti,Social Democratic Populist Party,1987,1991,24.7,1987,,,2013-01-01T18:17:20.351Z,2021-03-12T10:13:44.887257Z,1699,1253,2013-01-01T18:37:21.192Z
UKR,manifesto,98811,APU,Ahrarna Partiya Ukrainy,Agrarian Party of Ukraine,1998,1998,3.8,1998,,,2013-01-01T18:18:15.153Z,2021-03-12T10:13:44.898392Z,1961,2215,2014-05-16T20:54:21.385617Z
UKR,manifesto,98081,LB,Blok Lytvyna,Lytvyn Bloc,2007,2007,4.1,2007,,,2014-02-08T21:29:14.069652Z,2021-03-12T10:13:44.911335Z,3664,2230,2014-05-16T20:55:25.134407Z
UKR,manifesto,98323,SPU-SelPU,Blok Sotsialistychna Partiya Ukrainy ta Selyans’ka Partiya Ukrainy,Bloc Socialist Party of Ukraine and Peasant Party of Ukraine,1998,1998,8.8,1998,,,2013-01-01T18:16:49.106Z,2021-03-12T10:13:44.926219Z,1556,2211,2017-08-06T14:35:09.549390Z
UKR,manifesto,98613,DPU,Demokratychna Partiya Ukrainy,Democratic Party of Ukraine,1994,1994,1.2,1994,,,2013-01-01T18:16:20.911Z,2021-03-12T10:13:44.936247Z,1426,2222,2014-05-16T20:54:51.175745Z
UKR,manifesto,98424,HKU,Hrazhdanskyj Konhres Ukrainy,Civic Congress of Ukraine,1994,1994,0.3,1994,,,2013-01-01T18:18:01.479Z,2021-03-12T10:13:44.943274Z,1895,2963,2015-12-15T09:05:23.508837Z
UKR,manifesto,98521,KhDPU,Khrystyyans`ko-Demokratychna Partiya Ukrainy,Christian Democratic Party of Ukraine,1994,1998,1.3,1998,,,2013-01-01T18:17:08.714Z,2021-03-12T10:13:44.947773Z,1645,2218,2014-05-16T20:54:42.840240Z
UKR,manifesto,98221,KPU,Komunistychna Partiya Ukrainy,Communist Party of Ukraine,1994,2007,25.4,1998,,,2013-01-01T18:16:27.426Z,2021-03-12T10:13:44.955451Z,1454,2220,2014-05-16T20:54:47.310954Z
UKR,manifesto,98711,KUN,Konhres Ukrains`kykh Natsionalistiv,Congress of Ukrainian Nationalists,1994,1994,1.3,1994,,,2013-01-01T18:16:10.254Z,2021-03-12T10:13:44.960365Z,1377,2221,2014-05-16T20:54:49.029789Z
UKR,manifesto,98421,MBR,Mizhregional`nyj Blok Reform,Interregional Reform Bloc,1994,1994,0,1994,,,2013-01-01T18:18:04.585Z,2021-03-12T10:13:44.968795Z,1910,2227,2014-05-16T20:55:14.432625Z
UKR,manifesto,98426,NDPU,Narodno-Demokratychna Partiya Ukrainy,People’s Democratic Party of Ukraine,1998,1998,5.2,1998,,,2013-01-01T18:17:58.189Z,2021-03-12T10:13:44.974570Z,1879,2206,2014-05-16T20:53:26.682634Z
UKR,manifesto,98611,Rukh,Narodnyi Rukh Ukrainy,Popular Movement of Ukraine,1994,1998,9.7,1998,,,2013-01-01T18:16:09.618Z,2021-03-12T10:13:45.024402Z,1374,2207,2014-05-16T20:53:28.923574Z
UKR,manifesto,98615,NU,‘Nasha Ukraina - Narodna Samooborona',‘Our Ukraine - People's Self-Defense',2002,2007,24.5,2002,,,2013-01-01T18:17:43.070Z,2021-03-12T10:13:45.058676Z,1806,2231,2014-05-16T20:55:27.954444Z
UKR,manifesto,98422,PDVU,Partiya Demokratychnoho Vidrodzhennya Ukrainy,Party of Democratic Rebirth of Ukraine,1994,1994,0.9,1994,,,2013-01-01T18:17:51.594Z,2021-03-12T10:13:45.065718Z,1847,2232,2014-05-16T20:55:32.372007Z
UKR,manifesto,98951,PEVK,Partiya Ekonomycheskoho Vozrozhdeniya Kryma,Party of Economic Revival of Crimea,1994,1994,0,1994,,,2013-01-01T18:17:50.384Z,2021-03-12T10:13:45.072330Z,1841,2233,2014-05-16T20:55:37.851395Z
UKR,manifesto,98952,PR,Partiya Rehioniv,Party of Regions,2006,2007,35.9,2007,,,2014-02-08T21:29:09.914814Z,2021-03-12T10:13:45.079329Z,3598,2234,2014-05-16T20:55:41.398557Z
UKR,manifesto,98423,PT,Partiya Truda,Labour Party,1994,1994,0.4,1994,,,2013-01-01T18:17:42.871Z,2021-03-12T10:13:45.143390Z,1805,2229,2014-05-16T20:55:23.131490Z
UKR,manifesto,98111,PZU,Partiya Zelenykh Ukrainy,Green Party of Ukraine,1998,1998,5.6,1998,,,2013-01-01T18:18:00.057Z,2021-03-12T10:13:45.151286Z,1888,2226,2014-05-16T20:55:11.993928Z
UKR,manifesto,98322,PSPU,Prohresyvna Sotsialistychna Partiya Ukrainy,Progressive Socialist Party of Ukraine,1998,1998,4.2,1998,,,2013-01-01T18:16:50.225Z,2021-03-12T10:13:45.160428Z,1561,2208,2014-05-16T20:53:32.746331Z
UKR,manifesto,98810,SelPU,Selyans’ka Partiya Ukrainy,Peasant Party of Ukraine,1994,1994,2.9,1994,,,2013-01-01T18:18:06.821Z,2021-03-12T10:13:45.170585Z,1921,2205,2014-05-16T20:53:24.089286Z
UKR,manifesto,98325,SDPU,Sotsial-Demokratychna Partiya Ukrainy,Social Democractic Party of Ukraine,1994,1994,0.4,1994,,,2013-01-01T18:16:41.694Z,2021-03-12T10:13:45.175592Z,1521,2210,2017-08-06T14:35:10.153506Z
UKR,manifesto,98427,SDPU(O),Sotsial-Demokratychna Partiya Ukrainy (Obyednana),Social Democratic Party of Ukraine (United),1998,2002,6.5,2002,,,2013-01-01T18:16:29.406Z,2021-03-12T10:13:45.180329Z,1463,2210,2014-05-16T20:53:37.651548Z
UKR,manifesto,98321,SPU,Sotsialistychna Partiya Ukrainy,Socialist Party of Ukraine,1994,2007,7.1,2002,,,2013-01-01T18:17:03.361Z,2021-03-12T10:13:45.186371Z,1621,2211,2014-05-16T20:53:39.585744Z
UKR,manifesto,98712,UKRP,Ukrains`ka Konservatyvna Respublikans`ka Partiya,Ukrainian Conservative Republican Party,1994,1994,0.4,1994,,,2013-01-01T18:18:19.972Z,2021-03-12T10:13:45.191080Z,1984,2212,2014-05-16T20:53:41.256034Z
UKR,manifesto,98713,UNA,Ukrains`ka Natsional`na Asambleya,Ukrainian National Assembly,1994,1994,0,1994,,,2013-01-01T18:18:11.530Z,2021-03-12T10:13:45.199208Z,1943,2213,2014-05-16T20:53:42.894858Z
